abs(H),angle(H),W
1.0089,-3.1019,0.20012
1.009,-3.1067,0.20043
1.009,-3.1116,0.20075
1.009,-3.1165,0.20106
1.009,-3.1213,0.20138
1.0091,-3.1262,0.20169
1.0091,-3.1311,0.202
1.0091,-3.1359,0.20232
1.0092,-3.1408,0.20263
1.0092,-3.1457,0.20295
1.0092,-3.1505,0.20326
1.0092,-3.1554,0.20358
1.0093,-3.1603,0.20389
1.0093,-3.1652,0.2042
1.0093,-3.17,0.20452
1.0094,-3.1749,0.20483
1.0094,-3.1798,0.20515
1.0094,-3.1846,0.20546
1.0094,-3.1895,0.20577
1.0095,-3.1944,0.20609
1.0095,-3.1992,0.2064
1.0095,-3.2041,0.20672
1.0096,-3.209,0.20703
1.0096,-3.2138,0.20735
1.0096,-3.2187,0.20766
1.0096,-3.2236,0.20797
1.0097,-3.2285,0.20829
1.0097,-3.2333,0.2086
1.0097,-3.2382,0.20892
1.0098,-3.2431,0.20923
1.0098,-3.2479,0.20954
1.0098,-3.2528,0.20986
1.0098,-3.2577,0.21017
1.0099,-3.2625,0.21049
1.0099,-3.2674,0.2108
1.0099,-3.2723,0.21112
1.01,-3.2772,0.21143
1.01,-3.282,0.21174
1.01,-3.2869,0.21206
1.01,-3.2918,0.21237
1.0101,-3.2966,0.21269
1.0101,-3.3015,0.213
1.0101,-3.3064,0.21331
1.0102,-3.3112,0.21363
1.0102,-3.3161,0.21394
1.0102,-3.321,0.21426
1.0102,-3.3258,0.21457
1.0103,-3.3307,0.21488
1.0103,-3.3356,0.2152
1.0103,-3.3405,0.21551
1.0103,-3.3453,0.21583
1.0104,-3.3502,0.21614
1.0104,-3.3551,0.21646
1.0104,-3.3599,0.21677
1.0105,-3.3648,0.21708
1.0105,-3.3697,0.2174
1.0105,-3.3745,0.21771
1.0105,-3.3794,0.21803
1.0106,-3.3843,0.21834
1.0106,-3.3892,0.21865
1.0106,-3.394,0.21897
1.0107,-3.3989,0.21928
1.0107,-3.4038,0.2196
1.0107,-3.4086,0.21991
1.0107,-3.4135,0.22023
1.0108,-3.4184,0.22054
1.0108,-3.4232,0.22085
1.0108,-3.4281,0.22117
1.0109,-3.433,0.22148
1.0109,-3.4378,0.2218
1.0109,-3.4427,0.22211
1.0109,-3.4476,0.22242
1.011,-3.4525,0.22274
1.011,-3.4573,0.22305
1.011,-3.4622,0.22337
1.011,-3.4671,0.22368
1.0111,-3.4719,0.224
1.0111,-3.4768,0.22431
1.0111,-3.4817,0.22462
1.0112,-3.4865,0.22494
1.0112,-3.4914,0.22525
1.0112,-3.4963,0.22557
1.0112,-3.5011,0.22588
1.0113,-3.506,0.22619
1.0113,-3.5109,0.22651
1.0113,-3.5158,0.22682
1.0114,-3.5206,0.22714
1.0114,-3.5255,0.22745
1.0114,-3.5304,0.22777
1.0114,-3.5352,0.22808
1.0115,-3.5401,0.22839
1.0115,-3.545,0.22871
1.0115,-3.5498,0.22902
1.0115,-3.5547,0.22934
1.0116,-3.5596,0.22965
1.0116,-3.5645,0.22996
1.0116,-3.5693,0.23028
1.0117,-3.5742,0.23059
1.0117,-3.5791,0.23091
1.0117,-3.5839,0.23122
1.0117,-3.5888,0.23154
1.0118,-3.5937,0.23185
1.0118,-3.5985,0.23216
1.0118,-3.6034,0.23248
1.0118,-3.6083,0.23279
1.0119,-3.6131,0.23311
1.0119,-3.618,0.23342
1.0119,-3.6229,0.23373
1.012,-3.6278,0.23405
1.012,-3.6326,0.23436
1.012,-3.6375,0.23468
1.012,-3.6424,0.23499
1.0121,-3.6472,0.23531
1.0121,-3.6521,0.23562
1.0121,-3.657,0.23593
1.0121,-3.6618,0.23625
1.0122,-3.6667,0.23656
1.0122,-3.6716,0.23688
1.0122,-3.6764,0.23719
1.0122,-3.6813,0.2375
1.0123,-3.6862,0.23782
1.0123,-3.6911,0.23813
1.0123,-3.6959,0.23845
1.0124,-3.7008,0.23876
1.0124,-3.7057,0.23908
1.0124,-3.7105,0.23939
1.0124,-3.7154,0.2397
1.0125,-3.7203,0.24002
1.0125,-3.7251,0.24033
1.0125,-3.73,0.24065
1.0125,-3.7349,0.24096
1.0126,-3.7398,0.24127
1.0126,-3.7446,0.24159
1.0126,-3.7495,0.2419
1.0127,-3.7544,0.24222
1.0127,-3.7592,0.24253
1.0127,-3.7641,0.24285
1.0127,-3.769,0.24316
1.0128,-3.7738,0.24347
1.0128,-3.7787,0.24379
1.0128,-3.7836,0.2441
1.0128,-3.7884,0.24442
1.0129,-3.7933,0.24473
1.0129,-3.7982,0.24504
1.0129,-3.8031,0.24536
1.0129,-3.8079,0.24567
1.013,-3.8128,0.24599
1.013,-3.8177,0.2463
1.013,-3.8225,0.24662
1.013,-3.8274,0.24693
1.0131,-3.8323,0.24724
1.0131,-3.8371,0.24756
1.0131,-3.842,0.24787
1.0132,-3.8469,0.24819
1.0132,-3.8517,0.2485
1.0132,-3.8566,0.24881
1.0132,-3.8615,0.24913
1.0133,-3.8664,0.24944
1.0133,-3.8712,0.24976
1.0133,-3.8761,0.25007
1.0133,-3.881,0.25038
1.0134,-3.8858,0.2507
1.0134,-3.8907,0.25101
1.0134,-3.8956,0.25133
1.0134,-3.9004,0.25164
1.0135,-3.9053,0.25196
1.0135,-3.9102,0.25227
1.0135,-3.9151,0.25258
1.0135,-3.9199,0.2529
1.0136,-3.9248,0.25321
1.0136,-3.9297,0.25353
1.0136,-3.9345,0.25384
1.0136,-3.9394,0.25415
1.0137,-3.9443,0.25447
1.0137,-3.9491,0.25478
1.0137,-3.954,0.2551
1.0137,-3.9589,0.25541
1.0138,-3.9637,0.25573
1.0138,-3.9686,0.25604
1.0138,-3.9735,0.25635
1.0138,-3.9784,0.25667
1.0139,-3.9832,0.25698
1.0139,-3.9881,0.2573
1.0139,-3.993,0.25761
1.0139,-3.9978,0.25792
1.014,-4.0027,0.25824
1.014,-4.0076,0.25855
1.014,-4.0124,0.25887
1.014,-4.0173,0.25918
1.0141,-4.0222,0.2595
1.0141,-4.0271,0.25981
1.0141,-4.0319,0.26012
1.0141,-4.0368,0.26044
1.0142,-4.0417,0.26075
1.0142,-4.0465,0.26107
1.0142,-4.0514,0.26138
1.0142,-4.0563,0.26169
1.0143,-4.0611,0.26201
1.0143,-4.066,0.26232
1.0143,-4.0709,0.26264
1.0143,-4.0757,0.26295
1.0144,-4.0806,0.26327
1.0144,-4.0855,0.26358
1.0144,-4.0904,0.26389
1.0144,-4.0952,0.26421
1.0145,-4.1001,0.26452
1.0145,-4.105,0.26484
1.0145,-4.1098,0.26515
1.0145,-4.1147,0.26546
1.0146,-4.1196,0.26578
1.0146,-4.1244,0.26609
1.0146,-4.1293,0.26641
1.0146,-4.1342,0.26672
1.0147,-4.139,0.26704
1.0147,-4.1439,0.26735
1.0147,-4.1488,0.26766
1.0147,-4.1537,0.26798
1.0148,-4.1585,0.26829
1.0148,-4.1634,0.26861
1.0148,-4.1683,0.26892
1.0148,-4.1731,0.26923
1.0149,-4.178,0.26955
1.0149,-4.1829,0.26986
1.0149,-4.1877,0.27018
1.0149,-4.1926,0.27049
1.015,-4.1975,0.27081
1.015,-4.2024,0.27112
1.015,-4.2072,0.27143
1.015,-4.2121,0.27175
1.0151,-4.217,0.27206
1.0151,-4.2218,0.27238
1.0151,-4.2267,0.27269
1.0151,-4.2316,0.273
1.0152,-4.2364,0.27332
1.0152,-4.2413,0.27363
1.0152,-4.2462,0.27395
1.0152,-4.251,0.27426
1.0153,-4.2559,0.27458
1.0153,-4.2608,0.27489
1.0153,-4.2657,0.2752
