abs(H),angle(H),W
0.00092515,-87.851,0.0060319
0.00086358,-88.013,0.0060419
0.00077999,-88.175,0.006052
0.00067688,-88.337,0.006062
0.00055715,-88.499,0.0060721
0.00042404,-88.662,0.0060821
0.00028101,-88.824,0.0060922
0.00013171,-88.986,0.0061022
2.0168e-05,-86.006,0.0061123
0.00017095,-86.169,0.0061223
0.00031705,-86.331,0.0061324
0.00045509,-86.493,0.0061424
0.00058193,-86.655,0.0061525
0.00069474,-86.817,0.0061625
0.00079107,-86.979,0.0061726
0.00086889,-87.141,0.0061827
0.00092661,-87.303,0.0061927
0.00096313,-87.466,0.0062028
0.00097783,-87.628,0.0062128
0.00097057,-87.79,0.0062229
0.00094172,-87.952,0.0062329
0.00089209,-88.114,0.006243
0.00082295,-88.276,0.006253
0.00073596,-88.438,0.0062631
0.00063316,-88.6,0.0062731
0.00051688,-88.763,0.0062832
0.00038973,-88.925,0.0062932
0.00025451,-89.087,0.0063033
0.00011414,-89.249,0.0063133
2.8353e-05,-86.269,0.0063234
0.00016995,-86.432,0.0063335
0.00030769,-86.594,0.0063435
0.0004387,-86.756,0.0063536
0.0005603,-86.918,0.0063636
0.00067002,-87.08,0.0063737
0.00076565,-87.242,0.0063837
0.00084532,-87.404,0.0063938
0.00090746,-87.566,0.0064038
0.0009509,-87.729,0.0064139
0.00097486,-87.891,0.0064239
0.00097895,-88.053,0.006434
0.00096319,-88.215,0.006444
0.000928,-88.377,0.0064541
0.00087417,-88.539,0.0064641
0.00080287,-88.701,0.0064742
0.00071562,-88.863,0.0064842
0.00061423,-89.026,0.0064943
0.00050078,-89.188,0.0065044
0.00037757,-89.35,0.0065144
0.00024708,-89.512,0.0065245
0.00011192,-89.674,0.0065345
2.5232e-05,-86.695,0.0065446
0.00016167,-86.857,0.0065546
0.00029473,-87.019,0.0065647
0.00042181,-87.181,0.0065747
0.00054047,-87.343,0.0065848
0.00064843,-87.505,0.0065948
0.00074362,-87.667,0.0066049
0.00082425,-87.83,0.0066149
0.00088882,-87.992,0.006625
0.00093613,-88.154,0.006635
0.00096533,-88.316,0.0066451
0.00097591,-88.478,0.0066551
0.00096774,-88.64,0.0066652
0.00094103,-88.802,0.0066753
0.00089635,-88.964,0.0066853
0.0008346,-89.127,0.0066954
0.00075702,-89.289,0.0067054
0.00066512,-89.451,0.0067155
0.00056069,-89.613,0.0067255
0.00044573,-89.775,0.0067356
0.00032245,-89.937,0.0067456
0.00019321,-90.099,0.0067557
6.0442e-05,-90.261,0.0067657
7.334e-05,-87.282,0.0067758
0.00020562,-87.444,0.0067858
0.00033393,-87.606,0.0067959
0.00045587,-87.768,0.0068059
0.00056918,-87.93,0.006816
0.00067176,-88.093,0.0068261
0.00076174,-88.255,0.0068361
0.00083746,-88.417,0.0068462
0.00089756,-88.579,0.0068562
0.00094094,-88.741,0.0068663
0.00096685,-88.903,0.0068763
0.00097485,-89.065,0.0068864
0.00096482,-89.227,0.0068964
0.00093698,-89.39,0.0069065
0.00089189,-89.552,0.0069165
0.00083041,-89.714,0.0069266
0.00075371,-89.876,0.0069366
0.00066322,-90.038,0.0069467
0.00056063,-90.2,0.0069567
0.00044784,-90.362,0.0069668
0.00032693,-90.524,0.0069768
0.00020013,-90.687,0.0069869
6.9761e-05,-90.849,0.006997
6.1789e-05,-87.869,0.007007
0.00019213,-88.031,0.0070171
0.00031888,-88.194,0.0070271
0.00043975,-88.356,0.0070372
0.00055256,-88.518,0.0070472
0.00065527,-88.68,0.0070573
0.00074604,-88.842,0.0070673
0.00082324,-89.004,0.0070774
0.0008855,-89.166,0.0070874
0.00093171,-89.328,0.0070975
0.00096108,-89.491,0.0071075
0.00097308,-89.653,0.0071176
0.00096754,-89.815,0.0071276
0.00094457,-89.977,0.0071377
0.00090461,-90.139,0.0071478
0.00084841,-90.301,0.0071578
0.00077699,-90.463,0.0071679
0.00069166,-90.625,0.0071779
0.00059395,-90.788,0.007188
0.00048563,-90.95,0.007198
0.00036866,-91.112,0.0072081
0.00024513,-91.274,0.0072181
0.00011725,-91.436,0.0072282
1.269e-05,-88.457,0.0072382
0.00014237,-88.619,0.0072483
0.0002695,-88.781,0.0072583
0.0003918,-88.943,0.0072684
0.00050711,-89.105,0.0072784
0.0006134,-89.267,0.0072885
0.00070878,-89.429,0.0072985
0.00079159,-89.591,0.0073086
0.00086036,-89.754,0.0073187
0.00091389,-89.916,0.0073287
0.00095126,-90.078,0.0073388
0.00097183,-90.24,0.0073488
0.00097524,-90.402,0.0073589
0.00096145,-90.564,0.0073689
0.00093073,-90.726,0.007379
0.00088364,-90.888,0.007389
0.00082102,-91.051,0.0073991
0.00074399,-91.213,0.0074091
0.00065392,-91.375,0.0074192
0.00055241,-91.537,0.0074292
0.00044126,-91.699,0.0074393
0.00032242,-91.861,0.0074493
0.00019799,-92.023,0.0074594
7.0167e-05,-92.185,0.0074695
5.8816e-05,-89.206,0.0074795
0.00018669,-89.368,0.0074896
0.00031122,-89.53,0.0074996
0.00043023,-89.692,0.0075097
0.00054164,-89.855,0.0075197
0.0006435,-90.017,0.0075298
0.00073405,-90.179,0.0075398
0.0008117,-90.341,0.0075499
0.00087512,-90.503,0.0075599
0.00092321,-90.665,0.00757
0.00095514,-90.827,0.00758
0.00097037,-90.989,0.0075901
0.00096864,-91.152,0.0076001
0.00094999,-91.314,0.0076102
0.00091477,-91.476,0.0076202
0.00086359,-91.638,0.0076303
0.00079735,-91.8,0.0076404
0.00071723,-91.962,0.0076504
0.00062461,-92.124,0.0076605
0.00052112,-92.286,0.0076705
0.00040856,-92.449,0.0076806
