abs(H),angle(H),W
1.0019,-8.0392,0.26358
1.0019,-8.0488,0.26389
1.0019,-8.0583,0.26421
1.0019,-8.0679,0.26452
1.0019,-8.0775,0.26484
1.0018,-8.0871,0.26515
1.0018,-8.0967,0.26546
1.0018,-8.1063,0.26578
1.0018,-8.1158,0.26609
1.0018,-8.1254,0.26641
1.0017,-8.135,0.26672
1.0017,-8.1446,0.26704
1.0017,-8.1542,0.26735
1.0017,-8.1637,0.26766
1.0017,-8.1733,0.26798
1.0017,-8.1829,0.26829
1.0016,-8.1925,0.26861
1.0016,-8.2021,0.26892
1.0016,-8.2117,0.26923
1.0016,-8.2212,0.26955
1.0016,-8.2308,0.26986
1.0015,-8.2404,0.27018
1.0015,-8.25,0.27049
1.0015,-8.2596,0.27081
1.0015,-8.2691,0.27112
1.0014,-8.2787,0.27143
1.0014,-8.2883,0.27175
1.0014,-8.2979,0.27206
1.0014,-8.3075,0.27238
1.0014,-8.3171,0.27269
1.0013,-8.3266,0.273
1.0013,-8.3362,0.27332
1.0013,-8.3458,0.27363
1.0013,-8.3554,0.27395
1.0013,-8.365,0.27426
1.0012,-8.3745,0.27458
1.0012,-8.3841,0.27489
1.0012,-8.3937,0.2752
