abs(H),angle(H),W
2.1042e+05,-206.84,0.0013144
1.4683e+05,-207.24,0.001317
50532,-207.65,0.0013195
49898,-204.91,0.001322
1.3448e+05,-205.31,0.0013245
1.9106e+05,-205.71,0.001327
2.143e+05,-206.11,0.0013295
2.0445e+05,-206.51,0.001332
1.6602e+05,-206.91,0.0013345
1.064e+05,-207.32,0.0013371
34582,-207.72,0.0013396
40047,-204.98,0.0013421
1.0872e+05,-205.38,0.0013446
1.6407e+05,-205.78,0.0013471
2.0074e+05,-206.18,0.0013496
2.1564e+05,-206.58,0.0013521
2.0807e+05,-206.98,0.0013547
1.7957e+05,-207.39,0.0013572
1.3361e+05,-207.79,0.0013597
75127,-208.19,0.0013622
9999.5,-208.59,0.0013647
55536,-205.85,0.0013672
1.1545e+05,-206.25,0.0013697
1.6444e+05,-206.65,0.0013722
1.9834e+05,-207.05,0.0013748
2.1444e+05,-207.46,0.0013773
2.1164e+05,-207.86,0.0013798
1.905e+05,-208.26,0.0013823
1.531e+05,-208.66,0.0013848
1.0286e+05,-209.06,0.0013873
44180,-209.46,0.0013898
17946,-206.72,0.0013924
78327,-207.12,0.0013949
1.3202e+05,-207.53,0.0013974
1.7472e+05,-207.93,0.0013999
2.0307e+05,-208.33,0.0014024
2.1492e+05,-208.73,0.0014049
2.0948e+05,-209.13,0.0014074
1.8733e+05,-209.53,0.0014099
1.5036e+05,-209.94,0.0014125
1.016e+05,-210.34,0.001415
44958,-210.74,0.0014175
15088,-208,0.00142
73850,-208.4,0.0014225
1.2679e+05,-208.8,0.001425
1.6987e+05,-209.2,0.0014275
1.9984e+05,-209.6,0.0014301
2.1447e+05,-210.01,0.0014326
2.1274e+05,-210.41,0.0014351
1.9487e+05,-210.81,0.0014376
1.6227e+05,-211.21,0.0014401
1.1748e+05,-211.61,0.0014426
63919,-212.01,0.0014451
5638,-212.41,0.0014476
52987,-209.67,0.0014502
1.0758e+05,-210.08,0.0014527
1.541e+05,-210.48,0.0014552
1.8912e+05,-210.88,0.0014577
2.1009e+05,-211.28,0.0014602
2.1551e+05,-211.68,0.0014627
2.0502e+05,-212.08,0.0014652
1.7945e+05,-212.49,0.0014678
1.4072e+05,-212.89,0.0014703
91713,-213.29,0.0014728
36034,-213.69,0.0014753
22223,-210.95,0.0014778
78803,-211.35,0.0014803
1.2958e+05,-211.75,0.0014828
1.7089e+05,-212.15,0.0014853
1.9973e+05,-212.56,0.0014879
2.1406e+05,-212.96,0.0014904
2.1285e+05,-213.36,0.0014929
1.9623e+05,-213.76,0.0014954
1.6544e+05,-214.16,0.0014979
1.2272e+05,-214.56,0.0015004
71169,-214.96,0.0015029
14527,-215.37,0.0015055
43125,-212.63,0.001508
97644,-213.03,0.0015105
1.4512e+05,-213.43,0.001513
1.8217e+05,-213.83,0.0015155
